direction,id,name,position,radius,rotation,scale,speed,type,batteryPercentage,
[1,0,0],20,"Drone1",[498.29199999999997,270,-228.62299999999999],1,[0,0,0,0],[0.10000000000000001,0.10000000000000001,0.10000000000000001],30,"drone","98.99",
[1,0,0],20,"Drone1",[498.29199999999997,270,-228.62299999999999],1,[0,0,0,0],[0.10000000000000001,0.10000000000000001,0.10000000000000001],30,"drone","97.99",
[1,0,0],20,"Drone1",[498.29199999999997,270,-228.62299999999999],1,[0,0,0,0],[0.10000000000000001,0.10000000000000001,0.10000000000000001],30,"drone","96.99",
[1,0,0],20,"Drone1",[498.29199999999997,270,-228.62299999999999],1,[0,0,0,0],[0.10000000000000001,0.10000000000000001,0.10000000000000001],30,"drone","95.99",
[1,0,0],20,"Drone1",[498.29199999999997,270,-228.62299999999999],1,[0,0,0,0],[0.10000000000000001,0.10000000000000001,0.10000000000000001],30,"drone","94.99",
[1,0,0],20,"Drone1",[498.29199999999997,270,-228.62299999999999],1,[0,0,0,0],[0.10000000000000001,0.10000000000000001,0.10000000000000001],30,"drone","93.99",
[1,0,0],20,"Drone1",[498.29199999999997,270,-228.62299999999999],1,[0,0,0,0],[0.10000000000000001,0.10000000000000001,0.10000000000000001],30,"drone","92.99",
[1,0,0],20,"Drone1",[498.29199999999997,270,-228.62299999999999],1,[0,0,0,0],[0.10000000000000001,0.10000000000000001,0.10000000000000001],30,"drone","91.99",
[1,0,0],20,"Drone1",[498.29199999999997,270,-228.62299999999999],1,[0,0,0,0],[0.10000000000000001,0.10000000000000001,0.10000000000000001],30,"drone","90.99",
[1,0,0],20,"Drone1",[498.29199999999997,270,-228.62299999999999],1,[0,0,0,0],[0.10000000000000001,0.10000000000000001,0.10000000000000001],30,"drone","89.99",
[1,0,0],20,"Drone1",[498.29199999999997,270,-228.62299999999999],1,[0,0,0,0],[0.10000000000000001,0.10000000000000001,0.10000000000000001],30,"drone","88.99",
[1,0,0],20,"Drone1",[498.29199999999997,270,-228.62299999999999],1,[0,0,0,0],[0.10000000000000001,0.10000000000000001,0.10000000000000001],30,"drone","87.99",
[1,0,0],20,"Drone1",[498.29199999999997,270,-228.62299999999999],1,[0,0,0,0],[0.10000000000000001,0.10000000000000001,0.10000000000000001],30,"drone","86.99",
[1,0,0],20,"Drone1",[498.29199999999997,270,-228.62299999999999],1,[0,0,0,0],[0.10000000000000001,0.10000000000000001,0.10000000000000001],30,"drone","85.99",
[1,0,0],20,"Drone1",[498.29199999999997,270,-228.62299999999999],1,[0,0,0,0],[0.10000000000000001,0.10000000000000001,0.10000000000000001],30,"drone","84.99",
[1,0,0],20,"Drone1",[498.29199999999997,270,-228.62299999999999],1,[0,0,0,0],[0.10000000000000001,0.10000000000000001,0.10000000000000001],30,"drone","83.99",
[1,0,0],20,"Drone1",[498.29199999999997,270,-228.62299999999999],1,[0,0,0,0],[0.10000000000000001,0.10000000000000001,0.10000000000000001],30,"drone","82.99",
[1,0,0],20,"Drone1",[498.29199999999997,270,-228.62299999999999],1,[0,0,0,0],[0.10000000000000001,0.10000000000000001,0.10000000000000001],30,"drone","81.99",
[1,0,0],20,"Drone1",[498.29199999999997,270,-228.62299999999999],1,[0,0,0,0],[0.10000000000000001,0.10000000000000001,0.10000000000000001],30,"drone","80.99",
[1,0,0],20,"Drone1",[498.29199999999997,270,-228.62299999999999],1,[0,0,0,0],[0.10000000000000001,0.10000000000000001,0.10000000000000001],30,"drone","79.99",
[1,0,0],20,"Drone1",[498.29199999999997,270,-228.62299999999999],1,[0,0,0,0],[0.10000000000000001,0.10000000000000001,0.10000000000000001],30,"drone","78.99",
[1,0,0],20,"Drone1",[498.29199999999997,270,-228.62299999999999],1,[0,0,0,0],[0.10000000000000001,0.10000000000000001,0.10000000000000001],30,"drone","77.99",
[1,0,0],20,"Drone1",[498.29199999999997,270,-228.62299999999999],1,[0,0,0,0],[0.10000000000000001,0.10000000000000001,0.10000000000000001],30,"drone","76.99",
[1,0,0],20,"Drone1",[498.29199999999997,270,-228.62299999999999],1,[0,0,0,0],[0.10000000000000001,0.10000000000000001,0.10000000000000001],30,"drone","75.99",
[1,0,0],20,"Drone1",[498.29199999999997,270,-228.62299999999999],1,[0,0,0,0],[0.10000000000000001,0.10000000000000001,0.10000000000000001],30,"drone","74.99",
[1,0,0],20,"Drone1",[498.29199999999997,270,-228.62299999999999],1,[0,0,0,0],[0.10000000000000001,0.10000000000000001,0.10000000000000001],30,"drone","73.99",
[1,0,0],20,"Drone1",[498.29199999999997,270,-228.62299999999999],1,[0,0,0,0],[0.10000000000000001,0.10000000000000001,0.10000000000000001],30,"drone","72.99",
[1,0,0],20,"Drone1",[498.29199999999997,270,-228.62299999999999],1,[0,0,0,0],[0.10000000000000001,0.10000000000000001,0.10000000000000001],30,"drone","71.99",
[1,0,0],20,"Drone1",[498.29199999999997,270,-228.62299999999999],1,[0,0,0,0],[0.10000000000000001,0.10000000000000001,0.10000000000000001],30,"drone","70.99",
[1,0,0],20,"Drone1",[498.29199999999997,270,-228.62299999999999],1,[0,0,0,0],[0.10000000000000001,0.10000000000000001,0.10000000000000001],30,"drone","69.99",
[1,0,0],20,"Drone1",[498.29199999999997,270,-228.62299999999999],1,[0,0,0,0],[0.10000000000000001,0.10000000000000001,0.10000000000000001],30,"drone","68.99",
[1,0,0],20,"Drone1",[498.29199999999997,270,-228.62299999999999],1,[0,0,0,0],[0.10000000000000001,0.10000000000000001,0.10000000000000001],30,"drone","67.99",
